           1  4.324224889278412E-003  5.941011939362628E-015
           2  1.297267466783524E-002  6.048617576014247E-015
           3  2.162112444639206E-002  6.183914712002386E-015
           4  3.026957422494888E-002  6.310816224550186E-015
           5  3.891802400350571E-002  6.428984233508821E-015
           6  4.756647378206253E-002  6.553353552614601E-015
           7  5.621492356061935E-002  6.678936185564146E-015
           8  6.486337333917618E-002  6.806193289834647E-015
           9  7.351182311773301E-002  6.927466228824257E-015
          10  8.216027289628983E-002  7.055006182497045E-015
          11  9.080872267484666E-002  7.178318326444332E-015
          12  9.945717245340348E-002  7.302231571759417E-015
          13  0.108105622231960       7.427773526966262E-015
          14  0.116754072010517       7.553319883544198E-015
          15  0.125402521789074       7.678400476017448E-015
          16  0.134050971567631       7.803087423727171E-015
          17  0.142699421346188       7.927405716650452E-015
          18  0.151347871124744       8.051256704983143E-015
          19  0.159996320903301       8.174761728839011E-015
          20  0.168644770681858       8.298272806254913E-015
          21  0.177293220460415       8.421854144720606E-015
          22  0.185941670238972       8.544779397449269E-015
          23  0.194590120017529       8.666192219379239E-015
          24  0.203238569796085       8.786770936244178E-015
          25  0.211887019574642       8.907816997384762E-015
          26  0.220535469353199       9.028138756035682E-015
          27  0.229183919131756       9.146490954425519E-015
          28  0.237832368910313       9.264954403146172E-015
          29  0.246480818688869       9.382999422896197E-015
          30  0.255129268467426       9.498850423003698E-015
          31  0.263777718245983       9.614961537570876E-015
          32  0.272426168024540       9.729728325022491E-015
          33  0.281074617803097       9.843036218135775E-015
          34  0.289723067581654       9.956343023646987E-015
          35  0.298371517360210       1.006728956834600E-014
          36  0.307019967138767       1.017841384018248E-014
          37  0.315668416917324       1.028741731631532E-014
          38  0.324316866695881       1.039593816230221E-014
          39  0.332965316474438       1.050285909623491E-014
          40  0.341613766252995       1.060884371616085E-014
          41  0.350262216031551       1.071349729602620E-014
          42  0.358910665810108       1.081686040746891E-014
          43  0.367559115588665       1.091896520782822E-014
          44  0.376207565367222       1.101982193196629E-014
          45  0.384856015145779       1.111920180610506E-014
          46  0.393504464924335       1.121740194507836E-014
          47  0.402152914702892       1.131388173767107E-014
          48  0.410801364481449       1.140949607650744E-014
          49  0.419449814260006       1.150296789972566E-014
          50  0.428098264038563       1.159573315880947E-014
          51  0.436746713817120       1.168624617219516E-014
          52  0.445395163595676       1.177605249003260E-014
          53  0.454043613374233       1.186365717724988E-014
          54  0.462692063152790       1.195009436074417E-014
          55  0.471340512931347       1.203498204354021E-014
          56  0.479988962709904       1.211799905105781E-014
          57  0.488637412488461       1.219990418047942E-014
          58  0.497285862267017       1.227957150093332E-014
          59  0.505934312045574       1.235823750255411E-014
          60  0.514582761824131       1.243490769271170E-014
          61  0.523231211602688       1.250981234814768E-014
          62  0.531879661381245       1.258349049906774E-014
          63  0.540528111159802       1.265495848312151E-014
          64  0.549176560938358       1.272512087266503E-014
          65  0.557825010716915       1.279337122340227E-014
          66  0.566473460495472       1.285977181423103E-014
          67  0.575121910274029       1.292486185209647E-014
          68  0.583770360052586       1.298765648890762E-014
          69  0.592418809831142       1.304890753955016E-014
          70  0.601067259609699       1.310859852202668E-014
          71  0.609715709388256       1.316601504030315E-014
          72  0.618364159166813       1.322194474442538E-014
          73  0.627012608945370       1.327603454214130E-014
          74  0.635661058723927       1.332806687036509E-014
          75  0.644309508502483       1.337854417271580E-014
          76  0.652957958281040       1.342694075453857E-014
          77  0.661606408059597       1.347348227612273E-014
          78  0.670254857838154       1.351842227596196E-014
          79  0.678903307616711       1.356111176063489E-014
          80  0.687551757395268       1.360201674039612E-014
          81  0.696200207173824       1.364132720021515E-014
          82  0.704848656952381       1.367832192718375E-014
          83  0.713497106730938       1.371347484921405E-014
          84  0.722145556509495       1.374704537251511E-014
          85  0.730794006288052       1.377833755538360E-014
          86  0.739442456066609       1.380767397913460E-014
          87  0.748090905845165       1.383539869877830E-014
          88  0.756739355623722       1.386094930688904E-014
          89  0.765387805402279       1.388444920252790E-014
          90  0.774036255180836       1.390625327960164E-014
          91  0.782684704959393       1.392599697780717E-014
          92  0.791333154737950       1.394365299117254E-014
          93  0.799981604516506       1.395950822187828E-014
          94  0.808630054295063       1.397337891669670E-014
          95  0.817278504073620       1.398517229393578E-014
          96  0.825926953852177       1.399507272183070E-014
          97  0.834575403630734       1.400302430599251E-014
          98  0.843223853409290       1.400893068518480E-014
          99  0.851872303187847       1.401287699178113E-014
         100  0.860520752966404       1.401488302398711E-014
         101  0.869169202744961       1.401488302398720E-014
         102  0.877817652523518       1.401287699178109E-014
         103  0.886466102302075       1.400893068518484E-014
         104  0.895114552080631       1.400302430599250E-014
         105  0.903763001859188       1.399507272183096E-014
         106  0.912411451637745       1.398517229393578E-014
         107  0.921059901416302       1.397337891669663E-014
         108  0.929708351194858       1.395950822187819E-014
         109  0.938356800973415       1.394365299117244E-014
         110  0.947005250751972       1.392599697780701E-014
         111  0.955653700530528       1.390625327960154E-014
         112  0.964302150309085       1.388444920252770E-014
         113  0.972950600087642       1.386094930688904E-014
         114  0.981599049866199       1.383539869877833E-014
         115  0.990247499644755       1.380767397913467E-014
         116  0.998895949423312       1.377833755538317E-014
         117   1.00754439920187       1.374704537251540E-014
         118   1.01619284898043       1.371347484921404E-014
         119   1.02484129875898       1.367832192718374E-014
         120   1.03348974853754       1.364132720021526E-014
         121   1.04213819831610       1.360201674039598E-014
         122   1.05078664809465       1.356111176063479E-014
         123   1.05943509787321       1.351842227596211E-014
         124   1.06808354765177       1.347348227612272E-014
         125   1.07673199743032       1.342694075453861E-014
