           1           1  4.976264361677499E-003  4.976264361677499E-003  4.637142098354828E-021
           1           2  4.976264361677499E-003  1.492879308503250E-002  4.696713800550033E-021
           1           3  4.976264361677499E-003  2.488132180838749E-002  4.600667229910776E-021
           1           4  4.976264361677499E-003  3.483385053174250E-002  4.443344361734664E-021
           1           5  4.976264361677499E-003  4.478637925509749E-002  4.328359093390763E-021
           1           6  4.976264361677499E-003  5.473890797845249E-002  4.191258218387417E-021
           1           7  4.976264361677499E-003  6.469143670180749E-002  4.068401464916802E-021
           1           8  4.976264361677499E-003  7.464396542516248E-002  3.933893216298039E-021
           1           9  4.976264361677499E-003  8.459649414851747E-002  3.809759208802515E-021
           1          10  4.976264361677499E-003  9.454902287187246E-002  3.677643476379422E-021
           1          11  4.976264361677499E-003  0.104501551595227       3.550581924830658E-021
           1          12  4.976264361677499E-003  0.114454080318582       3.422912478332661E-021
           1          13  4.976264361677499E-003  0.124406609041937       3.293780469552729E-021
           1          14  4.976264361677499E-003  0.134359137765292       3.168429448668115E-021
           1          15  4.976264361677499E-003  0.144311666488647       3.041982025815528E-021
           1          16  4.976264361677499E-003  0.154264195212002       2.916641257451677E-021
           1          17  4.976264361677499E-003  0.164216723935357       2.794033361717337E-021
           1          18  4.976264361677499E-003  0.174169252658712       2.671651050937497E-021
           1          19  4.976264361677499E-003  0.184121781382067       2.551102562738560E-021
           1          20  4.976264361677499E-003  0.194074310105422       2.433279754689285E-021
           1          21  4.976264361677499E-003  0.204026838828777       2.316822364032293E-021
           1          22  4.976264361677499E-003  0.213979367552132       2.202545337519679E-021
           1          23  4.976264361677499E-003  0.223931896275487       2.091251735495335E-021
           1          24  4.976264361677499E-003  0.233884424998842       1.982206320787999E-021
           1          25  4.976264361677499E-003  0.243836953722197       1.875632811491063E-021
           1          26  4.976264361677499E-003  0.253789482445552       1.772239836443750E-021
           1          27  4.976264361677499E-003  0.263742011168907       1.671750102867827E-021
           1          28  4.976264361677499E-003  0.273694539892262       1.574039346703372E-021
           1          29  4.976264361677499E-003  0.283647068615617       1.479584622435296E-021
           1          30  4.976264361677499E-003  0.293599597338972       1.388436453074296E-021
           1          31  4.976264361677499E-003  0.303552126062327       1.300376092235894E-021
           1          32  4.976264361677499E-003  0.313504654785682       1.215581451421339E-021
           1          33  4.976264361677499E-003  0.323457183509037       1.134239130049662E-021
           1          34  4.976264361677499E-003  0.333409712232392       1.056218345222168E-021
           1          35  4.976264361677499E-003  0.343362240955747       9.814715692423612E-022
           1          36  4.976264361677499E-003  0.353314769679102       9.101305271371273E-022
           1          37  4.976264361677499E-003  0.363267298402457       8.421859409087483E-022
           1          38  4.976264361677499E-003  0.373219827125812       7.775189270519697E-022
           1          39  4.976264361677499E-003  0.383172355849167       7.161242566715257E-022
           1          40  4.976264361677499E-003  0.393124884572522       6.580267266265238E-022
           1          41  4.976264361677499E-003  0.403077413295877       6.031425995201843E-022
           1          42  4.976264361677499E-003  0.413029942019232       5.513752344983607E-022
           1          43  4.976264361677499E-003  0.422982470742587       5.026940211936797E-022
           1          44  4.976264361677499E-003  0.432934999465942       4.570492734671196E-022
           1          45  4.976264361677499E-003  0.442887528189297       4.143339576391319E-022
           1          46  4.976264361677499E-003  0.452840056912652       3.744532962723458E-022
           1          47  4.976264361677499E-003  0.462792585636007       3.373407518677538E-022
           1          48  4.976264361677499E-003  0.472745114359362       3.029066428072659E-022
           1          49  4.976264361677499E-003  0.482697643082717       2.710359812515561E-022
           1          50  4.976264361677499E-003  0.492650171806072       2.416263654946349E-022
           1          51  4.976264361677499E-003  0.502602700529427       2.145853560195541E-022
           1          52  4.976264361677499E-003  0.512555229252782       1.898051507410404E-022
           1          53  4.976264361677499E-003  0.522507757976137       1.671684858636681E-022
           1          54  4.976264361677499E-003  0.532460286699492       1.465666589431141E-022
           1          55  4.976264361677499E-003  0.542412815422847       1.278945622658782E-022
           1          56  4.976264361677499E-003  0.552365344146202       1.110396697989669E-022
           1          57  4.976264361677499E-003  0.562317872869557       9.588733165385556E-023
           1          58  4.976264361677499E-003  0.572270401592912       8.232872831147504E-023
           1          59  4.976264361677499E-003  0.582222930316267       7.025755556846918E-023
           1          60  4.976264361677499E-003  0.592175459039622       5.956573676616798E-023
           1          61  4.976264361677499E-003  0.602127987762977       5.014666655639690E-023
           1          62  4.976264361677499E-003  0.612080516486332       4.189857534797180E-023
           1          63  4.976264361677499E-003  0.622033045209687       3.472293092189172E-023
           1          64  4.976264361677499E-003  0.631985573933042       2.852299292752932E-023
           1          65  4.976264361677499E-003  0.641938102656397       2.320548470898506E-023
           1          66  4.976264361677499E-003  0.651890631379752       1.868197456955689E-023
           1          67  4.976264361677499E-003  0.661843160103107       1.486828377154255E-023
           1          68  4.976264361677499E-003  0.671795688826462       1.168410580584642E-023
           1          69  4.976264361677499E-003  0.681748217549817       9.053754844837430E-024
           1          70  4.976264361677499E-003  0.691700746273172       6.906691451096213E-024
           1          71  4.976264361677499E-003  0.701653274996527       5.177345809230558E-024
           1          72  4.976264361677499E-003  0.711605803719882       3.805037230011619E-024
           1          73  4.976264361677499E-003  0.721558332443237       2.734220798512834E-024
           1          74  4.976264361677499E-003  0.731510861166592       1.914607954462270E-024
           1          75  4.976264361677499E-003  0.741463389889947       1.301058595002727E-024
           1          76  4.976264361677499E-003  0.751415918613302       8.534842862060581E-025
           1          77  4.976264361677499E-003  0.761368447336657       5.367975713428353E-025
           1          78  4.976264361677499E-003  0.771320976060012       3.207865714991931E-025
           1          79  4.976264361677499E-003  0.781273504783367       1.799057278786820E-025
           1          80  4.976264361677499E-003  0.791226033506722       9.303524153081580E-026
           1          81  4.976264361677499E-003  0.801178562230077       4.320599186711748E-026
           1          82  4.976264361677499E-003  0.811131090953432       1.726753077591828E-026
           1          83  4.976264361677499E-003  0.821083619676787       5.501337697757676E-027
           1          84  4.976264361677499E-003  0.831036148400142       1.184727004459564E-027
           1          85  4.976264361677499E-003  0.840988677123497       1.019654439582094E-028
           1          86  4.976264361677499E-003  0.850941205846852        0.00000000000000     
           2           1  1.492879308503250E-002  4.976264361677499E-003  4.696713800550032E-021
           2           2  1.492879308503250E-002  1.492879308503250E-002  4.753756966719205E-021
           2           3  1.492879308503250E-002  2.488132180838749E-002  4.653242492251886E-021
           2           4  1.492879308503250E-002  3.483385053174250E-002  4.490858384463197E-021
           2           5  1.492879308503250E-002  4.478637925509749E-002  4.371389035350790E-021
           2           6  1.492879308503250E-002  5.473890797845249E-002  4.229697950453148E-021
           2           7  1.492879308503250E-002  6.469143670180749E-002  4.102505510576594E-021
           2           8  1.492879308503250E-002  7.464396542516248E-002  3.963690412450245E-021
           2           9  1.492879308503250E-002  8.459649414851747E-002  3.835460317852696E-021
           2          10  1.492879308503250E-002  9.454902287187246E-002  3.699329922275607E-021
           2          11  1.492879308503250E-002  0.104501551595227       3.568426436982953E-021
           2          12  1.492879308503250E-002  0.114454080318582       3.437056569266296E-021
           2          13  1.492879308503250E-002  0.124406609041937       3.304370251053479E-021
           2          14  1.492879308503250E-002  0.134359137765292       3.175633106571490E-021
           2          15  1.492879308503250E-002  0.144311666488647       3.045956863136044E-021
           2          16  1.492879308503250E-002  0.154264195212002       2.917555046154997E-021
           2          17  1.492879308503250E-002  0.164216723935357       2.792056296923342E-021
           2          18  1.492879308503250E-002  0.174169252658712       2.666956387924644E-021
           2          19  1.492879308503250E-002  0.184121781382067       2.543865692509251E-021
           2          20  1.492879308503250E-002  0.194074310105422       2.423674274031462E-021
           2          21  1.492879308503250E-002  0.204026838828777       2.305027563455428E-021
           2          22  1.492879308503250E-002  0.213979367552132       2.188738899558188E-021
           2          23  1.492879308503250E-002  0.223931896275487       2.075606081141275E-021
           2          24  1.492879308503250E-002  0.233884424998842       1.964898071214770E-021
           2          25  1.492879308503250E-002  0.243836953722197       1.856836831718341E-021
           2          26  1.492879308503250E-002  0.253789482445552       1.752122571494378E-021
           2          27  1.492879308503250E-002  0.263742011168907       1.650478207017778E-021
           2          28  1.492879308503250E-002  0.273694539892262       1.551778874900998E-021
           2          29  1.492879308503250E-002  0.283647068615617       1.456492216809023E-021
           2          30  1.492879308503250E-002  0.293599597338972       1.364663622657325E-021
           2          31  1.492879308503250E-002  0.303552126062327       1.276073634955634E-021
           2          32  1.492879308503250E-002  0.313504654785682       1.190892480663983E-021
           2          33  1.492879308503250E-002  0.323457183509037       1.109297398303066E-021
           2          34  1.492879308503250E-002  0.333409712232392       1.031154095086385E-021
           2          35  1.492879308503250E-002  0.343362240955747       9.564098627912463E-022
           2          36  1.492879308503250E-002  0.353314769679102       8.851862075529543E-022
           2          37  1.492879308503250E-002  0.363267298402457       8.174662394352492E-022
           2          38  1.492879308503250E-002  0.373219827125812       7.531263595990297E-022
           2          39  1.492879308503250E-002  0.383172355849167       6.921531445266829E-022
           2          40  1.492879308503250E-002  0.393124884572522       6.345614898501594E-022
           2          41  1.492879308503250E-002  0.403077413295877       5.802608989768609E-022
           2          42  1.492879308503250E-002  0.413029942019232       5.291484437264797E-022
           2          43  1.492879308503250E-002  0.422982470742587       4.811844753732105E-022
           2          44  1.492879308503250E-002  0.432934999465942       4.363105343143057E-022
           2          45  1.492879308503250E-002  0.442887528189297       3.944131082345634E-022
           2          46  1.492879308503250E-002  0.452840056912652       3.553904501399101E-022
           2          47  1.492879308503250E-002  0.462792585636007       3.191675351597248E-022
           2          48  1.492879308503250E-002  0.472745114359362       2.856471659849404E-022
           2          49  1.492879308503250E-002  0.482697643082717       2.547082753346780E-022
           2          50  1.492879308503250E-002  0.492650171806072       2.262418283030685E-022
